duration,c_0001,c_0002,v_149,ob_reason,ob_age,ob_realEstate,ob_debt,ob_invest,ob_saving,ob_feelingRisk,ob_investPriority,ob_scenario,check_portfolioId,sim_ethnicity,sim_general,sim_gender,sim_age,sim_language,trust_general,trust_contact,trust_relationship,trust_care,trust_understand,trust_warmth,competence_general,competence_capable,competence_skillful,competence_intelligent,bene_values,bene_honest,bene_respect,li_implement,li_improvements,li_better,lic_amount,sat_happy,sat_right,sat_satisfied,benef_hurt,benef_needs,benef_help,benef_important,benef_welfare,recomm_propensity,loy_choose,loy_best,loy_loyal,lif_portion,learn_learn,learn_improve,learn_skills,att_bestInterest,att_trustworthy,att_ownInterest,att_commissions,fwb_situation,fwb_left,fwb_behind,person_reserved,person_lazy,person_stress,person_artistic,person_sociable,person_fault,person_through,person_nervous,person_imagination,patience154,patience185,patience202,patience210,patience215,patience206,patience193,patience197,patience189,patience169,patience177,patience181,patience173,patience161,patience165,patience158,patience125,patience139,patience146,patience150,patience143,patience132,patience136,patience129,patience112,patience119,patience122,patience116,patience106,patience109,patience103,patience_general,literacy1,literacy2,literacy3,literacy4,literacy5,literacy6,literacy7,check_portfolioType,check_advisorType,dem_gender,dem_ethnicity,dem_usResidence,dem_financialAdvisorUsage,dem_education,income,cond_race,cond_matching,cond,person_trusting
1230,0.375,4,608c451be10e84b9fc005f3e,2,71,0,0,5000,500,2,2,2,608c451be10e84b9fc005f3e,1,2,1,2,2,4,5,4,3,4,2,4,4,5,5,3,4,4,5,5,5,30,4,4,5,4,3,2,3,2,25,3,2,2,35,6,6,6,6,5,5,5,2,5,4,5,2,4,4,3,2,5,2,3,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,6,3,1,1,3,2,1,1,1,2,2,2,1,2,6,30000,black,not_matching,"black, not_matching",4
1326,0.125,3,62fb383ce16d6921d1c2c2b8,1,23,0,5000,1500,300,1,1,2,2,2,4,7,1,6,5,6,6,6,7,7,7,7,6,7,6,7,6,6,7,7,75,5,6,7,6,7,6,7,6,85,6,7,7,76,6,7,7,6,7,7,7,3,6,4,4,2,6,7,6,2,7,4,5,1,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,2,1,3,3,2,1,2,3,2,1,2,1,1,3,45000,black,not_matching,"black, not_matching",6
1706,0.875,4,62cf2192b9212fc96a5b3917,1,27,0,20000,5000,600,4,3,3,2,1,6,7,5,6,6,7,7,7,7,7,6,7,7,7,7,7,6,6,7,7,15,6,7,7,6,7,7,7,7,94,6,7,6,15,6,7,7,6,7,7,7,3,6,3,2,1,4,6,7,2,7,6,7,1,1,2,-77,-77,-77,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,2,1,3,3,3,1,2,3,2,1,2,1,1,5,70000,black,not_matching,"black, not_matching",6
1387,0.75,4,5c70c956f11dda0001ff50ab,1,71,500000,0,100000,1000,3,4,2,"high risk, high return",1,4,7,1,7,7,7,7,7,7,4,7,7,7,7,4,4,5,7,6,7,94,7,7,7,7,4,4,5,2,50,7,7,4,94,7,7,7,5,5,7,7,3,4,1,4,1,6,1,4,2,6,2,4,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,7,3,1,3,3,2,3,1,3,2,1,2,1,1,6,40000,black,not_matching,"black, not_matching",6
1508,0.625,3,6095fc75ab1d101e060d808b,1,37,120000,40000,1000,300,3,3,2,2,1,2,7,5,7,5,5,4,5,4,5,5,5,4,5,4,5,6,4,6,5,40,6,5,5,5,6,5,5,4,78,6,6,5,30,6,6,6,6,5,4,5,3,4,4,5,5,4,4,5,4,4,5,6,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,2,1,2,1,1,2,1,2,5,150000,black,not_matching,"black, not_matching",6
675,0.25,3,5da4e44b89b88f0011b3221b,1,47,0,0,5000,500,2,1,2,5da4e44b89b88f0011b3221b,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,10,4,4,4,4,4,4,4,4,3,1,1,1,0,4,4,4,7,7,4,7,1,3,1,7,1,7,1,4,1,7,1,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,2,3,2,2,1,3,1,2,1,2,2,1,2,5,150000,black,not_matching,"black, not_matching",7
534,0,4,5fcaa3f3d991a9748f8b9e1c@email.prolific.co,3,48,0,0,1000,100,1,1,1,2,1,1,1,5,7,5,6,5,7,7,7,7,7,7,7,7,7,7,6,6,7,20,7,7,7,7,7,7,7,7,50,7,7,7,10,6,6,6,7,7,1,1,7,1,7,5,1,7,1,2,1,7,1,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,7,3,1,3,3,1,2,1,2,2,2,2,2,2,3,20000,black,not_matching,"black, not_matching",2
1499,0.375,3,62d9b8f821e545b0a264bc77,3,37,0,4000,6000,300,2,2,2,62d9b8f821e545b0a264bc77,2,6,5,6,5,6,7,6,7,6,6,7,7,6,7,6,7,7,6,7,7,95,6,7,7,6,6,6,5,6,97,6,6,6,90,6,7,6,6,7,6,7,3,6,3,6,3,6,6,4,2,2,3,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,2,1,3,3,2,1,2,2,2,1,2,1,1,5,60000,black,not_matching,"black, not_matching",7
575,0.25,4,61452f580953ba50efed1036,1,21,0,0,100,10,2,1,2,2,1,1,1,1,3,4,1,1,1,1,1,4,5,5,6,4,4,4,4,5,3,57,6,6,6,4,4,4,3,3,36,2,2,1,11,3,3,3,4,4,4,4,6,6,4,7,7,1,3,1,7,2,7,7,1,2,-77,-77,-77,-77,-77,-77,-77,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,2,2,1,3,1,3,1,1,2,2,1,2,4,70000,black,not_matching,"black, not_matching",7
2445,1,4,5deb3ffdf375c625fa83bac7,1,24,0,0,10000,1000,4,4,3,2,1,2,7,1,7,4,4,3,3,3,4,5,5,5,5,4,4,4,3,3,3,80,5,5,5,5,5,3,4,4,50,4,4,4,0,5,5,5,5,3,3,4,1,1,1,7,7,4,2,2,3,3,2,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,3,3,1,1,1,2,2,1,3,1,1,2,1,2,4,20000,black,not_matching,"black, not_matching",3
971,0.625,3,6299fccf6ae5bda973ccc5de,1,37,0,0,200000,2000,2,4,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,45,6,6,6,6,6,6,6,6,90,6,6,6,70,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,1,3,2,2,2,3,1,1,2,1,1,6,120000,black,not_matching,"black, not_matching",6
1040,0.25,3,6266c2af9e12be23dff07d28,1,51,80000,400000,1000,1000,3,1,1,2,2,3,1,3,5,2,3,2,5,4,3,5,5,6,5,4,5,5,2,3,3,7,2,2,1,5,4,4,3,3,2,1,1,2,3,2,6,2,5,4,6,6,1,6,2,2,2,7,2,4,2,6,2,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,2,3,2,3,1,2,1,2,2,1,1,6,75000,black,not_matching,"black, not_matching",4
1087,1,4,59ee22ec5de9b000017ed797,3,27,0,19000,10000,500,4,4,3,"High risk, high return",3,2,7,3,5,5,6,5,6,5,4,6,6,7,6,6,5,6,6,5,6,25,5,6,6,7,5,5,5,3,53,5,6,5,30,6,6,7,5,4,5,6,4,5,3,6,4,6,6,3,1,7,2,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,2,1,3,1,1,2,1,2,3,20000,black,not_matching,"black, not_matching",5
2081,0.875,3,62d5844a8fcb262f38f5b64c,1,29,0,0,40000,10000,3,4,3,2,5,4,6,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,30,4,5,5,3,3,4,4,4,53,4,4,4,35,4,4,4,5,4,4,4,4,4,3,5,3,5,5,5,3,5,4,5,1,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,1,1,3,3,2,2,2,3,1,1,2,1,1,5,50000,black,not_matching,"black, not_matching",5
871,0.125,3,5af12b37aec2b600010a8f4c,2,37,0,6000,1000,0,1,1,2,5af12b37aec2b600010a8f4c,1,1,1,5,7,4,2,1,3,6,4,6,7,5,6,4,5,7,2,5,6,20,4,5,5,5,5,5,5,4,10,4,4,1,10,5,6,6,5,4,5,4,2,1,4,7,1,6,6,1,5,7,7,4,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,7,2,3,1,2,3,2,3,1,2,2,2,1,2,3,10000,black,not_matching,"black, not_matching",6
933,0.625,4,6296d388775d1d958eb51045,1,40,0,233000,5000,100,3,2,3,2,1,3,7,4,7,6,4,4,4,2,5,7,5,5,7,7,4,4,6,4,5,70,5,4,5,4,3,3,3,3,50,4,1,1,30,3,7,4,4,4,1,1,4,3,6,7,4,5,1,4,4,7,4,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,2,-77,-77,-77,5,3,1,3,3,3,2,1,2,2,1,2,1,2,6,129000,black,not_matching,"black, not_matching",3
634,0.125,3,5a8ac2d8f49c9a0001f3ab34,1,35,0,10000,100,200,1,1,2,2,1,1,1,4,3,5,5,5,4,4,3,6,6,6,6,5,4,6,6,6,4,15,5,5,5,6,5,5,5,5,80,5,5,1,4,6,7,6,4,4,4,4,6,3,4,7,6,4,1,1,1,4,6,6,1,1,2,-77,-77,-77,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,2,1,2,3,2,2,1,1,1,2,2,1,2,3,20000,black,not_matching,"black, not_matching",4
1022,0.25,4,5c19fd69e567460001839e98,3,63,0,9000,2500,400,1,1,3,2,2,3,1,3,6,5,4,5,5,5,5,6,6,6,6,5,5,5,5,5,5,12,5,5,5,4,5,4,4,4,50,5,5,4,5,6,6,6,4,4,5,5,7,3,7,6,4,5,2,4,2,7,4,6,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,1,1,1,1,2,2,1,1,5,72000,black,not_matching,"black, not_matching",2
682,0.875,3,5fd67cce91f9895969c0edee,3,31,0,0,10000,1000,3,4,3,2,6,6,6,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,85,5,5,5,5,5,5,5,5,86,5,5,5,68,6,6,6,5,5,5,5,1,7,1,4,2,6,3,5,2,6,2,6,1,1,1,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,7,3,1,3,3,2,1,1,3,2,1,2,1,1,5,35000,black,not_matching,"black, not_matching",5
1878,0.75,4,62e1ede63f23cc2eb6170242,3,35,0,0,1000,50,3,4,2,2,1,4,7,5,7,6,6,5,5,4,5,6,6,6,6,4,5,5,6,6,6,40,6,6,6,6,7,6,5,5,80,5,5,5,45,6,6,6,5,4,3,4,1,4,4,5,2,4,6,5,3,6,3,5,1,1,1,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,2,2,3,1,1,3,1,1,2,1,2,4,34550,black,not_matching,"black, not_matching",4
404,0,3,5a95a63e4eecca0001dd4cfa,2,25,0,2000,300,150,1,1,1,2,1,1,7,4,7,6,6,4,6,6,6,7,7,6,6,5,6,6,7,7,7,20,6,6,6,6,7,7,7,7,0,7,7,7,25,6,7,7,7,7,2,2,1,5,3,6,1,5,5,5,3,5,3,5,1,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,2,1,2,3,3,1,3,1,2,1,2,3,35000,black,not_matching,"black, not_matching",6
1573,0.5,4,5ee71210a292984afb949f96,1,28,0,3791,100,500,3,2,2,2,1,1,1,5,7,6,5,6,7,7,6,7,7,6,6,7,7,7,6,7,7,40,7,7,7,7,7,7,7,6,80,6,6,6,40,7,7,7,6,5,3,5,7,1,6,5,5,1,6,1,2,6,7,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,3,1,2,3,2,3,1,1,1,4,1,2,3,30000,black,not_matching,"black, not_matching",1
