"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"s_0001";"c_0001";"c_0002";"v_149";"ob_reason";"ob_age";"ob_realEstate";"ob_debt";"ob_invest";"ob_saving";"ob_feelingRisk";"ob_investPriority";"ob_scenario";"stimulus_played2";"stimulus_played1";"stimulus_played4";"stimulus_played3";"stimulus_played6";"stimulus_played5";"check_portfolioId";"sim_ethnicity";"sim_general";"sim_gender";"sim_age";"sim_language";"trust_general";"trust_contact";"trust_relationship";"trust_care";"trust_understand";"trust_warmth";"competence_general";"competence_capable";"competence_skillful";"competence_intelligent";"bene_values";"bene_honest";"bene_respect";"li_implement";"li_improvements";"li_better";"lic_amount";"sat_happy";"sat_right";"sat_satisfied";"benef_hurt";"benef_needs";"benef_help";"benef_important";"benef_welfare";"recomm_propensity";"loy_choose";"loy_best";"loy_loyal";"lif_portion";"learn_learn";"learn_improve";"learn_skills";"att_bestInterest";"att_trustworthy";"att_ownInterest";"att_commissions";"fwb_situation";"fwb_left";"fwb_behind";"person_reserved";"person_trsuting";"person_lazy";"person_stress";"person_artistic";"person_sociable";"person_fault";"person_through";"person_nervous";"person_imagination";"patience154";"patience185";"patience202";"patience210";"patience215";"patience206";"patience193";"patience197";"patience189";"patience169";"patience177";"patience181";"patience173";"patience161";"patience165";"patience158";"patience125";"patience139";"patience146";"patience150";"patience143";"patience132";"patience136";"patience129";"patience112";"patience119";"patience122";"patience116";"patience106";"patience109";"patience103";"patience_general";"literacy1";"literacy2";"literacy3";"literacy4";"literacy5";"literacy6";"literacy7";"check_portfolioType";"check_advisorType";"dem_gender";"dem_ethnicity";"dem_usResidence";"dem_financialAdvisorUsage";"dem_education";"income";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6047382";"rts6047383";"rts6047385";"rts6047387";"rts6047388";"rts6047389";"rts6047390";"rts6047391";"rts6047392";"rts6047393";"rts6047394";"rts6047395";"rts6047396";"rts6047397";"rts6047398";"rts6047401";"rts6047403";"rts6047406";"rts6047408";"rts6047411";"rts6047413";"rts6047414";"rts6047415";"rts6047416";"rts6047417";"rts6047418";"rts6047419";"rts6047420";"rts6047421";"rts6047422";"rts6047424";"rts6047426";"rts6047428";"rts6047430";"rts6047432";"rts6047434";"rts6047436";"rts6047438";"rts6047440";"rts6047442";"rts6047444";"rts6047446";"rts6047448";"rts6047450";"rts6047452";"rts6047454";"rts6047456";"rts6047458";"rts6047460";"rts6047462";"rts6047464";"rts6047466";"rts6047468";"rts6047470";"rts6047472";"rts6047474";"rts6047476";"rts6047478";"rts6047480";"rts6047482";"rts6047483";"rts6047484";"rts6047485";"rts6047486"
"204";"0";"0";"31";"6047487";"-77";"750";"-77";"0.125";"1";"610099a0bb44106c39030d8f";"1";"22";"0";"0";"100";"100";"2";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"2";"6";"5";"1";"4";"7";"6";"7";"6";"7";"7";"5";"7";"7";"7";"7";"6";"6";"7";"7";"7";"7";"20";"7";"7";"7";"7";"7";"4";"7";"7";"100";"7";"7";"7";"40";"7";"7";"7";"7";"7";"3";"2";"5";"3";"6";"7";"7";"5";"5";"1";"2";"4";"7";"7";"7";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"-77";"-77";"2";"-77";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"2";"1";"3";"3";"3";"3";"1";"2";"1";"2";"2";"1";"2";"5";"500";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047401,6047402,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047453,6047454,6047455,6047456,6047457,6047463,6047464,6047465,6047467,6047468,6047469,6047483,6047484,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"9170f437677de26182a839d47b9a8a8b";"1";"0";"1663022759";"2022-09-12 22:45:59";"2022-09-12 22:58:29";"0000-00-00 00:00:00";"25";"30";"60";"0";"73";"85";"90";"102";"109";"119";"128";"135";"145";"170";"172";"248";"0";"0";"0";"0";"0";"251";"257";"284";"329";"432";"441";"446";"515";"532";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"537";"540";"0";"0";"0";"542";"0";"545";"0";"0";"0";"0";"0";"0";"0";"553";"703";"729";"750"
"205";"0";"0";"31";"6047487";"-77";"675";"-77";"0.25";"3";"5da4e44b89b88f0011b3221b";"1";"47";"0";"0";"5000";"500";"2";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"5da4e44b89b88f0011b3221b";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"4";"4";"4";"1";"1";"1";"1";"1";"1";"10";"4";"4";"4";"4";"4";"4";"4";"4";"3";"1";"1";"1";"0";"4";"4";"4";"7";"7";"4";"7";"1";"3";"1";"7";"7";"1";"7";"1";"4";"1";"7";"1";"5";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"2";"3";"2";"2";"1";"3";"1";"2";"1";"2";"2";"1";"2";"5";"150000";"Mozilla/5.0 (X11; CrOS x86_64 14909.132.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047402,6047403,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"1";"0";"-77";"-77";"13fe5ea74e5dd2221520db01dfa8775a";"1";"0";"1663023182";"2022-09-12 22:53:02";"2022-09-12 23:04:17";"0000-00-00 00:00:00";"11";"17";"22";"0";"27";"44";"54";"63";"69";"78";"92";"101";"126";"146";"149";"0";"214";"0";"0";"0";"0";"228";"234";"247";"277";"349";"363";"367";"419";"426";"432";"439";"454";"481";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"490";"545";"578";"675"
"206";"0";"0";"31";"6047487";"-77";"461";"-77";"0.375";"1";"610e0a1e95c323743ff02dcb";"3";"36";"0";"4000";"500";"200";"1";"3";"2";"-77";"-77";"1";"-77";"-77";"-77";"2";"7";"3";"7";"4";"5";"6";"6";"4";"5";"6";"4";"6";"6";"6";"6";"5";"5";"5";"6";"6";"4";"20";"6";"6";"6";"6";"6";"6";"6";"6";"83";"6";"6";"6";"30";"6";"7";"6";"4";"4";"6";"6";"6";"3";"4";"6";"2";"1";"1";"4";"2";"1";"6";"6";"4";"1";"1";"2";"-77";"-77";"-77";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"3";"3";"3";"2";"3";"2";"1";"1";"2";"1";"2";"5";"29999";"Mozilla/5.0 (Linux; Android 11; moto g pure) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047433,6047434,6047435,6047436,6047437,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"1";"0";"-77";"-77";"1ad9f066ee75377bea9a67fb79491f03";"1";"0";"1663023332";"2022-09-12 22:55:32";"2022-09-12 23:03:13";"0000-00-00 00:00:00";"7";"11";"26";"0";"46";"50";"55";"64";"70";"76";"82";"87";"92";"98";"101";"0";"0";"170";"0";"0";"0";"174";"177";"195";"231";"287";"296";"299";"345";"352";"356";"360";"0";"0";"0";"365";"367";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"373";"441";"446";"461"
"207";"0";"0";"31";"6047487";"-77";"1800";"-77";"0.875";"1";"]";"1";"22";"0";"0";"100";"400";"3";"4";"3";"-77";"-77";"-77";"-77";"1";"-77";"2";"7";"6";"1";"4";"7";"6";"6";"4";"6";"6";"6";"7";"7";"7";"7";"6";"7";"7";"7";"7";"7";"30";"7";"7";"7";"5";"6";"6";"6";"6";"100";"7";"6";"6";"10";"7";"7";"7";"6";"6";"4";"6";"2";"2";"5";"6";"7";"5";"6";"1";"3";"4";"3";"6";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"2";"3";"2";"3";"1";"3";"1";"2";"2";"1";"2";"4";"0";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047411,6047412,6047414,6047412,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047421,6047421,6047421,6047421,6047422,6047423,6047424,6047425,6047439,6047440,6047441,6047442,6047443,6047444,6047445,6047447,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"e1db752a9f9e629404a8133644f6afb4";"1";"0";"1663023532";"2022-09-12 22:58:52";"2022-09-12 23:28:52";"0000-00-00 00:00:00";"550";"570";"683";"0";"699";"726";"737";"765";"780";"796";"818";"832";"945";"1003";"1005";"0";"0";"0";"0";"1153";"0";"1160";"1171";"1193";"1237";"1365";"1380";"1387";"1554";"1586";"1594";"0";"0";"0";"0";"0";"0";"0";"1599";"1609";"1613";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1625";"1753";"1765";"1800"
"209";"0";"0";"31";"6047487";"-77";"840";"-77";"0.625";"2";"631b4849c2daec6a4966605c";"2";"37";"0";"0";"5000";"200";"2";"4";"2";"-77";"-77";"1";"-77";"-77";"-77";"balanced";"7";"4";"7";"4";"7";"5";"5";"5";"6";"6";"7";"6";"6";"4";"5";"5";"4";"6";"7";"6";"6";"40";"6";"6";"6";"6";"5";"4";"6";"5";"75";"5";"5";"5";"30";"7";"7";"7";"5";"5";"4";"4";"2";"1";"2";"6";"4";"1";"7";"3";"2";"4";"6";"1";"6";"1";"1";"2";"-77";"-77";"-77";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"2";"3";"3";"1";"3";"2";"1";"1";"2";"1";"2";"2";"4000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047433,6047434,6047435,6047436,6047437,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"2458d5201ccde207a866b1013eeb53ce";"1";"0";"1663025233";"2022-09-12 23:27:13";"2022-09-12 23:41:13";"0000-00-00 00:00:00";"30";"40";"0";"93";"99";"106";"112";"134";"139";"169";"176";"185";"203";"217";"219";"0";"0";"286";"0";"0";"0";"295";"322";"350";"409";"538";"553";"557";"636";"644";"651";"657";"0";"0";"0";"663";"668";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"685";"798";"809";"840"
"210";"0";"0";"31";"6047487";"-77";"534";"-77";"0";"4";"5fcaa3f3d991a9748f8b9e1c@email.prolific.co";"3";"48";"0";"0";"1000";"100";"1";"1";"1";"-77";"0";"-77";"-77";"-77";"-77";"2";"1";"1";"1";"5";"7";"5";"6";"5";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"6";"6";"7";"20";"7";"7";"7";"7";"7";"7";"7";"7";"50";"7";"7";"7";"10";"6";"6";"6";"7";"7";"1";"1";"7";"1";"7";"5";"2";"1";"7";"1";"2";"1";"7";"1";"7";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"3";"1";"3";"3";"1";"2";"1";"2";"2";"2";"2";"2";"2";"3";"20000";"Mozilla/5.0 (Linux; Android 11; A509DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047402,6047403,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"1";"0";"-77";"-77";"d4d9d6c4ec83ab98d5042bf757b6744a";"1";"0";"1663025333";"2022-09-12 23:28:53";"2022-09-12 23:37:47";"0000-00-00 00:00:00";"12";"16";"0";"23";"31";"39";"46";"55";"62";"74";"82";"86";"90";"98";"101";"0";"168";"0";"0";"0";"0";"176";"183";"203";"237";"354";"364";"369";"427";"436";"438";"441";"443";"445";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"452";"506";"517";"534"
"211";"0";"0";"31";"6047487";"-77";"762";"-77";"0.875";"3";"62f23491b09875ba7a19f615";"2";"67";"155000";"6000";"10000";"2000";"3";"4";"3";"-77";"-77";"-77";"-77";"-77";"-66";"2";"6";"6";"6";"3";"5";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"50";"6";"6";"6";"6";"6";"6";"6";"6";"80";"6";"6";"6";"50";"6";"6";"6";"6";"5";"4";"4";"2";"6";"2";"1";"6";"1";"6";"4";"6";"1";"5";"1";"5";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"1";"1";"1";"2";"2";"3";"1";"1";"2";"1";"2";"5";"45000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.26 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047392,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047412,6047413,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047421,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"1";"0";"-77";"-77";"191c1c9e91ba77c168fe57532e5bc27f";"1";"0";"1663026103";"2022-09-12 23:41:43";"2022-09-12 23:54:25";"0000-00-00 00:00:00";"10";"26";"31";"0";"35";"49";"60";"93";"110";"128";"147";"162";"179";"184";"187";"0";"0";"0";"0";"0";"305";"310";"312";"336";"368";"449";"460";"467";"586";"593";"596";"599";"602";"605";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"612";"689";"703";"762"
"212";"0";"0";"31";"6047487";"-77";"1499";"-77";"0.375";"3";"62d9b8f821e545b0a264bc77";"3";"37";"0";"4000";"6000";"300";"2";"2";"2";"-77";"-77";"-77";"1";"-77";"-77";"62d9b8f821e545b0a264bc77";"2";"6";"5";"6";"5";"6";"7";"6";"7";"6";"6";"7";"7";"6";"7";"6";"7";"7";"6";"7";"7";"95";"6";"7";"7";"6";"6";"6";"5";"6";"97";"6";"6";"6";"90";"6";"7";"6";"6";"7";"6";"7";"3";"6";"3";"6";"7";"3";"6";"6";"4";"2";"2";"3";"6";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"2";"1";"3";"3";"2";"1";"2";"2";"2";"1";"2";"1";"1";"5";"60000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047453,6047454,6047455,6047456,6047457,6047458,6047459,6047460,6047461,6047463,6047469,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"8053b077aec284d019927001e2d62b0e";"1";"0";"1663026317";"2022-09-12 23:45:17";"2022-09-13 00:10:16";"0000-00-00 00:00:00";"56";"65";"70";"0";"73";"78";"86";"240";"248";"260";"270";"275";"305";"323";"326";"0";"0";"0";"806";"0";"0";"839";"844";"857";"872";"939";"944";"956";"1118";"1266";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1269";"1271";"1273";"1278";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1281";"1458";"1476";"1499"
"213";"0";"0";"31";"6047487";"-77";"1183";"-77";"0.625";"1";"5798e5674a84da00014c652b";"1";"48";"0";"20000";"100";"100";"3";"3";"2";"-77";"-77";"1";"-77";"-77";"-77";"2";"7";"5";"1";"3";"7";"6";"6";"4";"5";"6";"4";"7";"7";"6";"7";"5";"6";"6";"6";"6";"6";"14";"6";"6";"7";"6";"5";"5";"5";"5";"40";"5";"5";"4";"10";"7";"7";"7";"6";"7";"5";"7";"7";"1";"7";"7";"1";"1";"2";"1";"1";"6";"7";"5";"7";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"3";"2";"3";"3";"2";"3";"2";"1";"2";"2";"1";"2";"3";"28000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047407,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047485,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"0dc83824756e15e448496ede133973a9";"1";"0";"1663026479";"2022-09-12 23:47:59";"2022-09-13 00:07:42";"0000-00-00 00:00:00";"21";"26";"59";"0";"70";"85";"92";"99";"110";"119";"138";"143";"153";"167";"171";"0";"0";"502";"0";"0";"0";"509";"513";"534";"568";"641";"649";"655";"697";"714";"721";"727";"731";"735";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"744";"816";"834";"1183"
"214";"0";"0";"31";"6047487";"-77";"575";"-77";"0.25";"4";"61452f580953ba50efed1036";"1";"21";"0";"0";"100";"10";"2";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"2";"1";"1";"1";"1";"3";"4";"1";"1";"1";"1";"1";"4";"5";"5";"6";"4";"4";"4";"4";"5";"3";"57";"6";"6";"6";"4";"4";"4";"3";"3";"36";"2";"2";"1";"11";"3";"3";"3";"4";"4";"4";"4";"6";"6";"4";"7";"7";"7";"1";"3";"1";"7";"2";"7";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"2";"2";"1";"3";"1";"3";"1";"1";"2";"2";"1";"2";"4";"70000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047390,6047391,6047392,6047393,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047402,6047403,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047439,6047440,6047441,6047442,6047443,6047444,6047445,6047447,6047453,6047483,6047484,6047485,6047486,6047487";"1";"1";"0";"-77";"-77";"b903c8271bcc846b11e3110a7748f106";"1";"0";"1663026558";"2022-09-12 23:49:18";"2022-09-12 23:58:53";"0000-00-00 00:00:00";"12";"15";"0";"39";"45";"51";"55";"62";"65";"77";"87";"92";"102";"113";"115";"0";"181";"0";"0";"0";"0";"185";"190";"207";"241";"337";"353";"356";"395";"419";"429";"0";"0";"0";"0";"0";"0";"0";"438";"441";"445";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"452";"547";"559";"575"
"215";"0";"0";"31";"6047487";"-77";"1698";"-77";"0.25";"2";"62def1c5c4b07b0d8f876bd6";"1";"37";"0";"3000";"6000";"200";"1";"2";"2";"1";"-77";"-77";"-77";"-77";"-77";"2";"7";"6";"7";"4";"7";"6";"7";"7";"6";"6";"6";"7";"7";"6";"7";"6";"7";"7";"6";"7";"7";"95";"6";"7";"7";"6";"7";"6";"6";"6";"86";"6";"7";"7";"95";"6";"7";"7";"7";"5";"6";"6";"5";"5";"6";"3";"6";"1";"4";"5";"6";"2";"2";"3";"6";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"2";"1";"3";"3";"2";"2";"2";"1";"2";"1";"2";"1";"1";"5";"50000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047401,6047402,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047418,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047439,6047440,6047441,6047442,6047443,6047444,6047445,6047447,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"6888d4defbdcbd87b27b513e119334d5";"1";"0";"1663026618";"2022-09-12 23:50:18";"2022-09-13 00:18:36";"0000-00-00 00:00:00";"27";"34";"0";"37";"39";"43";"51";"74";"80";"86";"94";"102";"109";"117";"120";"1364";"0";"0";"0";"0";"0";"1368";"1371";"1381";"1394";"1470";"1476";"1479";"1553";"1556";"1559";"0";"0";"0";"0";"0";"0";"0";"1561";"1564";"1568";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1570";"1669";"1681";"1698"
"216";"0";"0";"31";"6047487";"-77";"2445";"-77";"1";"4";"5deb3ffdf375c625fa83bac7";"1";"24";"0";"0";"10000";"1000";"4";"4";"3";"-77";"-77";"-77";"-77";"-77";"1";"2";"1";"2";"7";"1";"7";"4";"4";"3";"3";"3";"4";"5";"5";"5";"5";"4";"4";"4";"3";"3";"3";"80";"5";"5";"5";"5";"5";"3";"4";"4";"50";"4";"4";"4";"0";"5";"5";"5";"5";"3";"3";"4";"1";"1";"1";"7";"3";"7";"4";"2";"2";"3";"3";"2";"5";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"3";"3";"1";"1";"1";"2";"2";"1";"3";"1";"1";"2";"1";"2";"4";"20000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047412,6047413,6047414,6047414,6047415,6047416,6047417,6047418,6047418,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"5aa0818ec6763ac365aead765b6bfbb2";"1";"0";"1663026636";"2022-09-12 23:50:36";"2022-09-13 00:31:21";"0000-00-00 00:00:00";"1624";"1677";"0";"1983";"1986";"1991";"1996";"2003";"2008";"2014";"2018";"2023";"2029";"2034";"2037";"0";"0";"0";"0";"0";"2171";"2173";"2175";"2192";"2214";"2271";"2283";"2284";"2339";"2346";"2350";"2358";"2360";"2362";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2369";"2400";"2419";"2445"
