"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"s_0001";"c_0001";"c_0002";"v_149";"ob_reason";"ob_age";"ob_realEstate";"ob_debt";"ob_invest";"ob_saving";"ob_feelingRisk";"ob_investPriority";"ob_scenario";"stimulus_played1";"stimulus_played2";"stimulus_played3";"stimulus_played4";"stimulus_played5";"stimulus_played6";"check_portfolioId";"sim_ethnicity";"sim_general";"sim_gender";"sim_age";"sim_language";"trust_general";"trust_contact";"trust_relationship";"trust_care";"trust_understand";"trust_warmth";"competence_general";"competence_capable";"competence_skillful";"competence_intelligent";"bene_values";"bene_honest";"bene_respect";"li_implement";"li_improvements";"li_better";"lic_amount";"sat_happy";"sat_right";"sat_satisfied";"benef_hurt";"benef_needs";"benef_help";"benef_important";"benef_welfare";"recomm_propensity";"loy_choose";"loy_best";"loy_loyal";"lif_portion";"learn_learn";"learn_improve";"learn_skills";"att_bestInterest";"att_trustworthy";"att_ownInterest";"att_commissions";"fwb_situation";"fwb_left";"fwb_behind";"person_reserved";"person_trsuting";"person_lazy";"person_stress";"person_artistic";"person_sociable";"person_fault";"person_through";"person_nervous";"person_imagination";"patience154";"patience185";"patience202";"patience210";"patience215";"patience206";"patience193";"patience197";"patience189";"patience169";"patience177";"patience181";"patience173";"patience161";"patience165";"patience158";"patience125";"patience139";"patience146";"patience150";"patience143";"patience132";"patience136";"patience129";"patience112";"patience119";"patience122";"patience116";"patience106";"patience109";"patience103";"patience_general";"literacy1";"literacy2";"literacy3";"literacy4";"literacy5";"literacy6";"literacy7";"check_portfolioType";"check_advisorType";"dem_gender";"dem_ethnicity";"dem_usResidence";"dem_financialAdvisorUsage";"dem_education";"income";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts5994175";"rts5994197";"rts5994203";"rts5994205";"rts5994206";"rts5994207";"rts5994208";"rts5994210";"rts5994211";"rts5994212";"rts5995710";"rts5995723";"rts5995737";"rts5996044";"rts5996378";"rts5996433";"rts5996446";"rts5996448";"rts5996615";"rts5996617";"rts5996618";"rts5996619";"rts5996622";"rts5996625";"rts5996627";"rts5996628";"rts5996629";"rts5996630";"rts5996631";"rts5996634";"rts5996635";"rts5996638";"rts5996643";"rts5996646";"rts5996647";"rts5996651";"rts5996652";"rts5996653";"rts5996655";"rts5996656";"rts5996657";"rts5996658";"rts5996659";"rts5996660";"rts5996661";"rts5996662";"rts5997291";"rts5998525";"rts5998527";"rts5998537";"rts5999018";"rts5999019";"rts5999072";"rts5999150";"rts5999156";"rts5999159";"rts5999166";"rts5999168";"rts5999265";"rts5999314";"rts5999418";"rts6013412";"rts6013456";"rts6045267"
"619";"0";"0";"31";"5994163";"-77";"829";"-77";"0.25";"1";"5cfec17adc24bc00016efa53";"1";"36";"0";"0";"1000";"100";"2";"2";"1";"1";"-77";"-77";"-77";"-77";"-77";"5cfec17adc24bc00016efa53";"5";"4";"5";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"5";"4";"4";"4";"4";"4";"4";"17";"4";"4";"3";"15";"3";"3";"3";"4";"4";"5";"5";"4";"3";"5";"5";"4";"5";"5";"4";"3";"3";"4";"3";"3";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"1";"1";"-77";"5";"2";"1";"3";"3";"2";"2";"1";"1";"1";"1";"5";"1";"2";"5";"12000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5995710,5999149,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996560,5996661,5996590,5996549,5996657,5996527,5996631,5996543,5997291,5998525,6045267,5998537,5998537,5998537,5994163";"1";"0";"0";"-77";"-77";"b6f1827bb8b3577f56e66893912ce32a";"1";"0";"1662996740";"2022-09-12 15:32:20";"2022-09-12 15:46:09";"0000-00-00 00:00:00";"168";"326";"331";"340";"346";"355";"380";"392";"407";"420";"488";"584";"629";"637";"724";"731";"0";"734";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"742";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"739";"0";"0";"0";"737";"0";"747";"799";"562";"829";"173";"312";"0";"0";"0";"0";"0";"0";"526";"529";"640";"318";"422";"807"
"621";"0";"0";"31";"5994163";"-77";"768";"-77";"0.125";"4";"5e56457f6370ba0184e041b4";"4";"25";"150000";"75000";"50000";"3000";"1";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"Preserve Capital";"1";"3";"7";"3";"4";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"50";"6";"6";"6";"6";"6";"6";"6";"6";"90";"6";"6";"6";"50";"6";"6";"6";"6";"6";"6";"6";"2";"6";"6";"6";"6";"1";"6";"2";"6";"1";"6";"1";"5";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"1";"-77";"-77";"-77";"-77";"6";"3";"1";"3";"3";"1";"3";"2";"1";"1";"1";"5";"1";"2";"5";"48000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265,5995711,5995713,5999265,5999314,5998527,5995723,5995723,5995723,5995737,5995737,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996560,5996661,5996590,5996638,5996526,5996630,5996542,5996549,5997291,5998525,6045267,5998537,5994163";"1";"1";"0";"-77";"-77";"90e21fe49ba831d76cef10560fdf4f2b";"1";"0";"1662996820";"2022-09-12 15:33:40";"2022-09-12 15:46:28";"0000-00-00 00:00:00";"125";"170";"177";"190";"196";"202";"209";"216";"225";"234";"0";"490";"559";"564";"618";"626";"0";"633";"0";"0";"0";"0";"0";"0";"0";"0";"0";"643";"0";"0";"0";"641";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"638";"0";"651";"740";"465";"768";"129";"0";"144";"415";"0";"0";"0";"0";"420";"423";"566";"158";"237";"749"
"622";"0";"0";"31";"5994163";"-77";"412";"-77";"0";"1";"5a47b7be2f91ec0001dcbfee";"4";"37";"80000";"50000";"0";"0";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"2";"7";"5";"1";"3";"6";"4";"5";"4";"6";"6";"6";"6";"6";"6";"6";"7";"5";"6";"6";"6";"6";"10";"5";"5";"5";"5";"4";"5";"5";"6";"25";"5";"5";"5";"15";"4";"4";"5";"5";"6";"4";"6";"7";"1";"2";"7";"6";"3";"1";"4";"3";"2";"6";"7";"5";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"2";"3";"3";"3";"2";"3";"1";"2";"2";"5";"1";"2";"3";"25000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5995710,5999149,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5995737,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996615,5996510,5996618,5996511,5996619,5996529,5996555,5996561,5996444,5997291,5998525,6045267,5998537,5994163";"1";"1";"0";"-77";"-77";"65538cdbf3e4f263d13059ec00e3f9fc";"1";"0";"1662996843";"2022-09-12 15:34:03";"2022-09-12 15:40:55";"0000-00-00 00:00:00";"9";"67";"73";"92";"99";"103";"106";"109";"113";"121";"191";"230";"290";"297";"333";"338";"340";"0";"343";"0";"345";"348";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"351";"392";"208";"412";"17";"52";"0";"0";"0";"0";"0";"0";"195";"197";"298";"62";"123";"399"
"623";"0";"0";"31";"5994163";"-77";"796";"-77";"0.25";"3";"559ef308fdf99b2616ff2a4f";"3";"66";"400000";"0";"20000";"350";"1";"2";"2";"-77";"1";"-77";"-77";"-77";"-77";"2";"1";"3";"1";"1";"6";"6";"4";"4";"4";"5";"5";"7";"7";"7";"7";"7";"7";"7";"6";"6";"5";"95";"7";"7";"7";"7";"7";"4";"7";"5";"75";"6";"6";"4";"60";"6";"6";"6";"5";"5";"5";"6";"4";"7";"1";"3";"5";"4";"4";"3";"5";"4";"6";"4";"4";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"2";"-77";"2";"7";"3";"1";"3";"3";"2";"3";"1";"1";"1";"2";"5";"1";"2";"6";"100000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996560,5996661,5996590,5996549,5996657,5996527,5996543,5996656,5997291,5998525,6045267,5998537,5994163";"0";"1";"0";"-77";"-77";"5fb33e4ac06d6b5e6a10d1f19b5616bf";"1";"0";"1662996926";"2022-09-12 15:35:26";"2022-09-12 15:48:42";"0000-00-00 00:00:00";"17";"60";"67";"78";"83";"182";"192";"203";"237";"246";"0";"391";"539";"555";"593";"598";"0";"601";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"613";"606";"0";"0";"0";"604";"0";"617";"743";"361";"796";"21";"43";"0";"319";"0";"0";"0";"0";"323";"328";"556";"52";"249";"761"
"624";"0";"0";"31";"5994163";"-77";"642";"-77";"0.5";"2";"5dcc3ec7db13278d75c8622f";"1";"37";"300000";"260000";"500";"200";"4";"1";"2";"-77";"-77";"1";"-77";"-77";"-77";"2";"7";"6";"1";"5";"7";"6";"6";"5";"6";"5";"4";"6";"7";"5";"6";"5";"6";"6";"5";"6";"5";"20";"5";"6";"6";"6";"6";"6";"7";"7";"67";"7";"6";"7";"50";"7";"7";"6";"6";"6";"4";"5";"2";"5";"4";"7";"5";"1";"5";"3";"6";"5";"6";"3";"6";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"1";"2";"2";"3";"3";"2";"2";"2";"5";"1";"2";"5";"55000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999156,5999165,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996615,5996510,5996618,5996511,5996619,5996529,5996555,5996561,5996444,5997291,5998525,6045267,5998537,5994163";"1";"1";"0";"-77";"-77";"58a5d4f93a5896ee4bbdb9112923b9dc";"1";"0";"1662996975";"2022-09-12 15:36:15";"2022-09-12 15:46:57";"0000-00-00 00:00:00";"4";"100";"106";"116";"163";"168";"175";"189";"203";"214";"0";"371";"442";"450";"500";"507";"510";"0";"512";"0";"513";"515";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"521";"613";"322";"642";"15";"0";"92";"0";"290";"0";"0";"0";"294";"304";"452";"94";"216";"625"
"625";"0";"0";"31";"5994163";"-77";"608";"-77";"0.625";"4";"5e5fe64a8278d103d35cac54";"1";"36";"0";"7000";"1000";"0";"3";"3";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"1";"7";"5";"5";"5";"1";"1";"2";"2";"5";"6";"6";"6";"5";"7";"7";"7";"5";"4";"2";"45";"7";"7";"7";"7";"7";"7";"7";"7";"50";"4";"4";"3";"84";"5";"7";"3";"6";"6";"6";"4";"4";"1";"7";"5";"1";"2";"2";"1";"4";"5";"4";"4";"7";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"3";"3";"2";"2";"1";"2";"1";"1";"5";"1";"2";"3";"10000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999165,5999166,5995713,5999265,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996617,5996580,5996635,5996520,5996539,5996652,5996553,5996560,5997291,5998525,6045267,5998537,5994163";"0";"1";"0";"-77";"-77";"2a539a53c4f29f742b6b6801ddfe49e4";"1";"0";"1662997180";"2022-09-12 15:39:40";"2022-09-12 15:49:48";"0000-00-00 00:00:00";"7";"59";"63";"68";"75";"85";"91";"94";"102";"149";"0";"319";"372";"379";"419";"465";"0";"469";"0";"472";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"474";"0";"0";"0";"0";"0";"478";"0";"0";"0";"0";"0";"0";"0";"0";"0";"481";"585";"297";"608";"12";"0";"44";"0";"0";"0";"276";"0";"279";"281";"380";"55";"152";"591"
"627";"0";"0";"31";"5994163";"-77";"767";"-77";"0.25";"3";"5ec1c41a1f98090e8c119332";"1";"34";"180000";"80000";"500";"100";"1";"1";"3";"-77";"-66";"-77";"-77";"-77";"-77";"2";"4";"5";"4";"5";"4";"5";"5";"3";"5";"5";"6";"6";"6";"6";"5";"5";"6";"6";"5";"6";"5";"10";"5";"6";"6";"5";"6";"5";"6";"6";"60";"5";"6";"6";"10";"4";"6";"6";"4";"5";"6";"5";"5";"2";"2";"5";"6";"2";"5";"4";"5";"6";"6";"4";"3";"1";"1";"2";"-77";"-77";"-77";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"3";"3";"2";"2";"3";"2";"3";"1";"5";"1";"2";"3";"50000";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 OPR/90.0.4480.84";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996615,5996510,5996555,5996660,5996514,5996530,5996646,5996561,5996444,5997291,5998525,6045267,5998537,5994163";"0";"0";"0";"-77";"-77";"ecec74190b9fd06c8602d42a484c86bc";"1";"0";"1662997863";"2022-09-12 15:51:03";"2022-09-12 16:03:50";"0000-00-00 00:00:00";"17";"101";"108";"120";"133";"144";"154";"161";"173";"188";"0";"366";"490";"504";"579";"597";"602";"0";"605";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"614";"0";"0";"0";"0";"0";"0";"0";"0";"0";"610";"0";"0";"624";"732";"312";"767";"25";"73";"0";"267";"0";"0";"0";"0";"273";"285";"510";"93";"190";"743"
"628";"0";"0";"31";"5994163";"-77";"1837";"-77";"0.375";"3";"631f1b608af38f654d2a3b1f";"2";"38";"120000";"10000";"1000";"300";"3";"1";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"7";"7";"7";"7";"7";"7";"5";"6";"6";"5";"7";"7";"7";"7";"5";"6";"7";"6";"7";"7";"45";"6";"6";"7";"6";"6";"6";"7";"6";"87";"6";"6";"5";"35";"6";"7";"7";"7";"6";"4";"6";"3";"5";"5";"4";"6";"6";"7";"1";"6";"2";"6";"2";"7";"1";"1";"2";"-77";"-77";"-77";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"3";"2";"1";"2";"3";"1";"2";"1";"1";"5";"1";"2";"4";"35000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999165,5999166,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996615,5996510,5996555,5996660,5996514,5996622,5996530,5996561,5996444,5997291,5998525,6045267,5998537,5994163";"0";"1";"0";"-77";"-77";"d6e4b4b8d515ba1b7d2b07906e352a3b";"1";"0";"1662997869";"2022-09-12 15:51:09";"2022-09-12 16:21:46";"0000-00-00 00:00:00";"243";"341";"347";"359";"369";"383";"399";"412";"530";"554";"0";"792";"1156";"1175";"1368";"1377";"1388";"0";"1431";"0";"0";"0";"1442";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1436";"0";"0";"1464";"1743";"713";"1837";"252";"302";"0";"0";"0";"0";"630";"0";"638";"652";"1177";"323";"557";"1760"
"629";"0";"0";"31";"5994163";"-77";"627";"-77";"0.5";"2";"5de5538f8fde1c4dbc951498";"3";"62";"145000";"0";"25000";"500";"2";"3";"2";"-77";"-77";"1";"-77";"-77";"-77";"2";"7";"4";"1";"3";"7";"5";"4";"1";"4";"5";"4";"5";"5";"4";"6";"4";"4";"6";"5";"6";"4";"40";"6";"5";"6";"4";"5";"5";"5";"4";"85";"4";"4";"2";"0";"5";"6";"4";"5";"5";"6";"6";"2";"6";"2";"3";"3";"1";"5";"2";"4";"5";"6";"3";"7";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"3";"1";"3";"3";"2";"1";"1";"2";"1";"2";"5";"1";"2";"3";"30000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999156,5999165,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996617,5996580,5996635,5996520,5996629,5996539,5996553,5996560,5997291,5998525,6045267,5998537,5994163";"1";"0";"0";"-77";"-77";"9e2b85f036e479d6f2025936e723d3b9";"1";"0";"1662997903";"2022-09-12 15:51:43";"2022-09-12 16:02:10";"0000-00-00 00:00:00";"11";"75";"82";"109";"112";"124";"132";"140";"150";"156";"0";"298";"390";"401";"449";"472";"0";"478";"0";"481";"0";"0";"0";"0";"0";"0";"489";"0";"0";"0";"486";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"494";"587";"263";"627";"23";"0";"61";"0";"232";"0";"0";"0";"238";"243";"403";"65";"159";"608"
"631";"0";"0";"31";"5994163";"-77";"617";"-77";"0.25";"1";"6157d22b9998f96a77f41567";"3";"53";"200000";"128000";"500";"15";"2";"1";"2";"1";"-77";"-77";"-77";"-77";"-77";"2";"7";"2";"1";"5";"7";"5";"4";"3";"3";"6";"4";"5";"5";"5";"5";"2";"3";"5";"5";"5";"5";"25";"6";"6";"6";"6";"5";"5";"5";"4";"30";"5";"5";"5";"10";"4";"5";"5";"4";"4";"5";"6";"7";"1";"6";"7";"3";"4";"3";"1";"2";"5";"6";"5";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"2";"3";"2";"1";"1";"1";"2";"2";"5";"1";"2";"6";"14000";"Mozilla/5.0 (X11; CrOS x86_64 14695.85.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5995710,5999149,5995711,5995713,5999265,5999149,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996561,5996662,5996562,5996554,5996659,5996518,5996627,5996538,5996444,5997291,5998525,6045267,5998537,5994163";"1";"1";"0";"-77";"-77";"d51d8022f96c9f4a591a5fc89e60f3ca";"1";"0";"1662997933";"2022-09-12 15:52:13";"2022-09-12 16:02:30";"0000-00-00 00:00:00";"13";"54";"62";"74";"85";"92";"97";"107";"117";"129";"270";"344";"413";"424";"471";"485";"490";"0";"0";"0";"0";"0";"0";"0";"508";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"503";"0";"0";"499";"518";"590";"301";"617";"18";"38";"0";"0";"0";"0";"0";"0";"274";"281";"427";"47";"131";"600"
"632";"0";"0";"31";"5994163";"-77";"963";"-77";"0.5";"2";"5bd4c1d09afb5b00015c5bdd";"3";"70";"0";"16000";"1000";"150";"3";"3";"1";"-77";"-77";"1";"-77";"-77";"-77";"2";"6";"6";"7";"3";"6";"4";"5";"2";"4";"4";"4";"5";"6";"5";"5";"6";"6";"7";"4";"4";"5";"15";"5";"6";"5";"4";"4";"4";"5";"4";"40";"4";"2";"2";"100";"6";"6";"7";"5";"5";"3";"4";"6";"2";"4";"4";"5";"1";"6";"1";"6";"2";"6";"2";"6";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"3";"3";"2";"1";"1";"2";"2";"1";"5";"1";"2";"5";"28500";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999156,5999165,5995713,5999265,5999165,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996561,5996662,5996562,5996634,5996516,5996536,5996647,5996647,5996647,5996554,5996444,5997291,5998525,6045267,5998537,5994163";"0";"1";"0";"-77";"-77";"4504ec097fd424f0cfabb22d68dea7a2";"1";"0";"1662997950";"2022-09-12 15:52:30";"2022-09-12 16:08:33";"0000-00-00 00:00:00";"20";"84";"95";"102";"112";"124";"140";"153";"172";"188";"0";"450";"591";"604";"743";"770";"779";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"790";"0";"0";"0";"0";"798";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"784";"814";"931";"393";"963";"27";"0";"60";"0";"360";"0";"0";"0";"365";"369";"608";"75";"190";"940"
"633";"0";"0";"31";"5994163";"-77";"643";"-77";"0.125";"3";"606ca69aaab08c005f42092c";"3";"34";"260000";"180000";"2000";"500";"1";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"2";"1";"2";"1";"5";"5";"6";"5";"4";"5";"5";"5";"5";"6";"5";"6";"5";"6";"6";"6";"6";"5";"75";"6";"6";"6";"6";"5";"5";"5";"5";"76";"5";"5";"5";"85";"5";"6";"6";"6";"5";"3";"3";"4";"6";"2";"6";"4";"2";"4";"7";"3";"2";"6";"6";"1";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"3";"3";"3";"2";"3";"1";"1";"2";"5";"1";"2";"3";"0";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996615,5996510,5996618,5996511,5996619,5996529,5996555,5996561,5996444,5997291,5998525,6045267,5998537,5994163";"1";"1";"0";"-77";"-77";"065ce220731c14b071b9c3223c6eb47e";"1";"0";"1662997971";"2022-09-12 15:52:51";"2022-09-12 16:03:34";"0000-00-00 00:00:00";"33";"79";"83";"92";"103";"110";"123";"128";"139";"150";"0";"363";"429";"438";"492";"508";"512";"0";"518";"0";"520";"525";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"532";"619";"323";"643";"36";"59";"0";"288";"0";"0";"0";"0";"291";"297";"441";"73";"153";"629"
